"Notes"	"State"	"State Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Missouri"	"29"	"Platte County, MO"	"29165"	"Feb., 2016"	"2016/02"	13	Not Applicable	Not Applicable
	"Missouri"	"29"	"Platte County, MO"	"29165"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Jan., 2016"	"2016/01"	31	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Feb., 2016"	"2016/02"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Mar., 2016"	"2016/03"	30	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Apr., 2016"	"2016/04"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"May, 2016"	"2016/05"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Jun., 2016"	"2016/06"	15	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Jul., 2016"	"2016/07"	15	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Aug., 2016"	"2016/08"	22	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Sep., 2016"	"2016/09"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Nov., 2016"	"2016/11"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Charles County, MO"	"29183"	"Dec., 2016"	"2016/12"	35	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Francois County, MO"	"29187"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Jan., 2016"	"2016/01"	101	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Feb., 2016"	"2016/02"	90	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Mar., 2016"	"2016/03"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Apr., 2016"	"2016/04"	84	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"May, 2016"	"2016/05"	67	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Jun., 2016"	"2016/06"	63	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Jul., 2016"	"2016/07"	65	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Aug., 2016"	"2016/08"	74	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Sep., 2016"	"2016/09"	56	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Oct., 2016"	"2016/10"	70	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Nov., 2016"	"2016/11"	79	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis County, MO"	"29189"	"Dec., 2016"	"2016/12"	109	Not Applicable	Not Applicable
	"Missouri"	"29"	"Scott County, MO"	"29201"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"Stoddard County, MO"	"29207"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"Stoddard County, MO"	"29207"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Missouri"	"29"	"Taney County, MO"	"29213"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Feb., 2016"	"2016/02"	28	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Mar., 2016"	"2016/03"	27	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Apr., 2016"	"2016/04"	24	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"May, 2016"	"2016/05"	29	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Jun., 2016"	"2016/06"	13	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Jul., 2016"	"2016/07"	16	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Sep., 2016"	"2016/09"	14	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"Missouri"	"29"	"St. Louis city, MO"	"29510"	"Dec., 2016"	"2016/12"	20	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"Feb., 2016"	"2016/02"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"May, 2016"	"2016/05"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Cascade County, MT"	"30013"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Flathead County, MT"	"30029"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Flathead County, MT"	"30029"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Flathead County, MT"	"30029"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Montana"	"30"	"Flathead County, MT"	"30029"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Flathead County, MT"	"30029"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Missoula County, MT"	"30063"	"Jan., 2016"	"2016/01"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Missoula County, MT"	"30063"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Missoula County, MT"	"30063"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Missoula County, MT"	"30063"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Jan., 2016"	"2016/01"	18	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Feb., 2016"	"2016/02"	17	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Mar., 2016"	"2016/03"	21	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Apr., 2016"	"2016/04"	27	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"May, 2016"	"2016/05"	13	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Jul., 2016"	"2016/07"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Sep., 2016"	"2016/09"	14	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Oct., 2016"	"2016/10"	19	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Montana"	"30"	"Yellowstone County, MT"	"30111"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Jan., 2016"	"2016/01"	35	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Feb., 2016"	"2016/02"	30	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Mar., 2016"	"2016/03"	46	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Apr., 2016"	"2016/04"	55	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"May, 2016"	"2016/05"	47	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Jun., 2016"	"2016/06"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Jul., 2016"	"2016/07"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Aug., 2016"	"2016/08"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Sep., 2016"	"2016/09"	34	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Oct., 2016"	"2016/10"	35	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Nov., 2016"	"2016/11"	32	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Douglas County, NE"	"31055"	"Dec., 2016"	"2016/12"	42	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Hall County, NE"	"31079"	"Mar., 2016"	"2016/03"	10	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Jan., 2016"	"2016/01"	21	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Feb., 2016"	"2016/02"	20	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Mar., 2016"	"2016/03"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Apr., 2016"	"2016/04"	24	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"May, 2016"	"2016/05"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Jul., 2016"	"2016/07"	23	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Aug., 2016"	"2016/08"	17	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Sep., 2016"	"2016/09"	22	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Oct., 2016"	"2016/10"	19	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Nov., 2016"	"2016/11"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Lancaster County, NE"	"31109"	"Dec., 2016"	"2016/12"	26	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sarpy County, NE"	"31153"	"Apr., 2016"	"2016/04"	14	Not Applicable	Not Applicable
	"Nebraska"	"31"	"Sarpy County, NE"	"31153"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Jan., 2016"	"2016/01"	159	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Feb., 2016"	"2016/02"	187	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Mar., 2016"	"2016/03"	176	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Apr., 2016"	"2016/04"	170	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"May, 2016"	"2016/05"	159	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Jun., 2016"	"2016/06"	130	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Jul., 2016"	"2016/07"	108	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Aug., 2016"	"2016/08"	137	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Sep., 2016"	"2016/09"	116	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Oct., 2016"	"2016/10"	124	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Nov., 2016"	"2016/11"	120	Not Applicable	Not Applicable
	"Nevada"	"32"	"Clark County, NV"	"32003"	"Dec., 2016"	"2016/12"	149	Not Applicable	Not Applicable
	"Nevada"	"32"	"Douglas County, NV"	"32005"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"Nevada"	"32"	"Lyon County, NV"	"32019"	"Apr., 2016"	"2016/04"	16	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Jan., 2016"	"2016/01"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"Nevada"	"32"	"Nye County, NV"	"32023"	"Apr., 2016"	"2016/04"	10	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Jan., 2016"	"2016/01"	44	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Feb., 2016"	"2016/02"	42	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Mar., 2016"	"2016/03"	52	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Apr., 2016"	"2016/04"	41	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"May, 2016"	"2016/05"	23	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Jun., 2016"	"2016/06"	18	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Jul., 2016"	"2016/07"	40	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Aug., 2016"	"2016/08"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Sep., 2016"	"2016/09"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Oct., 2016"	"2016/10"	32	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Nov., 2016"	"2016/11"	33	Not Applicable	Not Applicable
	"Nevada"	"32"	"Washoe County, NV"	"32031"	"Dec., 2016"	"2016/12"	48	Not Applicable	Not Applicable
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Feb., 2016"	"2016/02"	14	Not Applicable	Not Applicable
	"Nevada"	"32"	"Carson City, NV"	"32510"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Belknap County, NH"	"33001"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Nov., 2016"	"2016/11"	11	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Cheshire County, NH"	"33005"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Grafton County, NH"	"33009"	"Dec., 2016"	"2016/12"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Jan., 2016"	"2016/01"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Feb., 2016"	"2016/02"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Mar., 2016"	"2016/03"	28	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Apr., 2016"	"2016/04"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"May, 2016"	"2016/05"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Jun., 2016"	"2016/06"	20	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Jul., 2016"	"2016/07"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Aug., 2016"	"2016/08"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Sep., 2016"	"2016/09"	20	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Oct., 2016"	"2016/10"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Nov., 2016"	"2016/11"	19	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Hillsborough County, NH"	"33011"	"Dec., 2016"	"2016/12"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Jan., 2016"	"2016/01"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Mar., 2016"	"2016/03"	19	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Apr., 2016"	"2016/04"	14	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Nov., 2016"	"2016/11"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Merrimack County, NH"	"33013"	"Dec., 2016"	"2016/12"	15	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Jan., 2016"	"2016/01"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Mar., 2016"	"2016/03"	31	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Apr., 2016"	"2016/04"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"May, 2016"	"2016/05"	24	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Jun., 2016"	"2016/06"	20	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Jul., 2016"	"2016/07"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Aug., 2016"	"2016/08"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Sep., 2016"	"2016/09"	18	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Oct., 2016"	"2016/10"	21	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Nov., 2016"	"2016/11"	18	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Rockingham County, NH"	"33015"	"Dec., 2016"	"2016/12"	16	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Feb., 2016"	"2016/02"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Mar., 2016"	"2016/03"	12	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Jun., 2016"	"2016/06"	10	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Sep., 2016"	"2016/09"	11	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"Strafford County, NH"	"33017"	"Oct., 2016"	"2016/10"	13	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Feb., 2016"	"2016/02"	20	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Mar., 2016"	"2016/03"	23	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Apr., 2016"	"2016/04"	17	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"May, 2016"	"2016/05"	29	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Jun., 2016"	"2016/06"	19	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Jul., 2016"	"2016/07"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Aug., 2016"	"2016/08"	15	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Sep., 2016"	"2016/09"	16	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Oct., 2016"	"2016/10"	16	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Nov., 2016"	"2016/11"	24	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Atlantic County, NJ"	"34001"	"Dec., 2016"	"2016/12"	18	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Jan., 2016"	"2016/01"	46	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Feb., 2016"	"2016/02"	56	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Mar., 2016"	"2016/03"	76	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Apr., 2016"	"2016/04"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"May, 2016"	"2016/05"	31	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Jun., 2016"	"2016/06"	49	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Jul., 2016"	"2016/07"	56	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Aug., 2016"	"2016/08"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Sep., 2016"	"2016/09"	46	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Oct., 2016"	"2016/10"	47	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Nov., 2016"	"2016/11"	53	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Bergen County, NJ"	"34003"	"Dec., 2016"	"2016/12"	58	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Jan., 2016"	"2016/01"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Feb., 2016"	"2016/02"	29	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Mar., 2016"	"2016/03"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Apr., 2016"	"2016/04"	34	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"May, 2016"	"2016/05"	36	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Jun., 2016"	"2016/06"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Jul., 2016"	"2016/07"	25	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Aug., 2016"	"2016/08"	27	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Sep., 2016"	"2016/09"	29	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Oct., 2016"	"2016/10"	32	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Nov., 2016"	"2016/11"	31	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Burlington County, NJ"	"34005"	"Dec., 2016"	"2016/12"	37	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Jan., 2016"	"2016/01"	40	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Feb., 2016"	"2016/02"	37	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Mar., 2016"	"2016/03"	49	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Apr., 2016"	"2016/04"	37	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"May, 2016"	"2016/05"	40	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Jun., 2016"	"2016/06"	32	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Jul., 2016"	"2016/07"	32	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Aug., 2016"	"2016/08"	30	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Sep., 2016"	"2016/09"	28	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Oct., 2016"	"2016/10"	38	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Nov., 2016"	"2016/11"	41	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Camden County, NJ"	"34007"	"Dec., 2016"	"2016/12"	33	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Feb., 2016"	"2016/02"	11	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Mar., 2016"	"2016/03"	11	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Cape May County, NJ"	"34009"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Feb., 2016"	"2016/02"	13	Not Applicable	Not Applicable
	"New Jersey"	"34"	"Cumberland County, NJ"	"34011"	"Mar., 2016"	"2016/03"	16	Not Applicable	Not Applicable
