"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Middlesex County, MA"	"25017"	"May, 2017"	"2017/05"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2017"	"2017/05"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2017"	"2017/05"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"May, 2017"	"2017/05"	"85+ years"	"85+"	49	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"May, 2017"	"2017/05"			104	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jun., 2017"	"2017/06"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jun., 2017"	"2017/06"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jun., 2017"	"2017/06"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Jun., 2017"	"2017/06"			70	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2017"	"2017/07"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2017"	"2017/07"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Jul., 2017"	"2017/07"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Jul., 2017"	"2017/07"			83	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2017"	"2017/08"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2017"	"2017/08"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2017"	"2017/08"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Aug., 2017"	"2017/08"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Aug., 2017"	"2017/08"			77	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Sep., 2017"	"2017/09"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Sep., 2017"	"2017/09"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Sep., 2017"	"2017/09"	"85+ years"	"85+"	39	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Sep., 2017"	"2017/09"			79	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Oct., 2017"	"2017/10"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Oct., 2017"	"2017/10"	"85+ years"	"85+"	43	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Oct., 2017"	"2017/10"			87	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Nov., 2017"	"2017/11"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Nov., 2017"	"2017/11"	"75-84 years"	"75-84"	29	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Nov., 2017"	"2017/11"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Nov., 2017"	"2017/11"			70	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2017"	"2017/12"	"65-74 years"	"65-74"	21	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2017"	"2017/12"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Middlesex County, MA"	"25017"	"Dec., 2017"	"2017/12"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"	"Dec., 2017"	"2017/12"			82	Not Applicable	Not Applicable
"Total"	"Middlesex County, MA"	"25017"					21047	Not Applicable	Not Applicable
"Total"	"Nantucket County, MA"	"25019"					120	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 1999"	"1999/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 1999"	"1999/01"	"75-84 years"	"75-84"	35	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 1999"	"1999/01"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jan., 1999"	"1999/01"			85	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 1999"	"1999/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 1999"	"1999/02"	"75-84 years"	"75-84"	40	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 1999"	"1999/02"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Feb., 1999"	"1999/02"			99	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 1999"	"1999/03"	"65-74 years"	"65-74"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 1999"	"1999/03"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 1999"	"1999/03"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Mar., 1999"	"1999/03"			80	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 1999"	"1999/04"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 1999"	"1999/04"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 1999"	"1999/04"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Apr., 1999"	"1999/04"			61	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 1999"	"1999/05"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 1999"	"1999/05"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"May, 1999"	"1999/05"			52	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 1999"	"1999/06"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 1999"	"1999/06"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 1999"	"1999/06"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jun., 1999"	"1999/06"			51	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 1999"	"1999/07"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 1999"	"1999/07"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 1999"	"1999/07"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jul., 1999"	"1999/07"			69	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 1999"	"1999/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 1999"	"1999/08"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Aug., 1999"	"1999/08"			42	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 1999"	"1999/09"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 1999"	"1999/09"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Sep., 1999"	"1999/09"			35	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 1999"	"1999/10"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 1999"	"1999/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Oct., 1999"	"1999/10"			48	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 1999"	"1999/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 1999"	"1999/11"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Nov., 1999"	"1999/11"			39	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 1999"	"1999/12"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 1999"	"1999/12"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 1999"	"1999/12"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Dec., 1999"	"1999/12"			65	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2000"	"2000/01"	"65-74 years"	"65-74"	24	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2000"	"2000/01"	"75-84 years"	"75-84"	37	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2000"	"2000/01"	"85+ years"	"85+"	43	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jan., 2000"	"2000/01"			113	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2000"	"2000/02"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2000"	"2000/02"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2000"	"2000/02"	"85+ years"	"85+"	42	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Feb., 2000"	"2000/02"			86	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2000"	"2000/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2000"	"2000/03"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2000"	"2000/03"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Mar., 2000"	"2000/03"			70	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2000"	"2000/04"	"65-74 years"	"65-74"	18	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2000"	"2000/04"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2000"	"2000/04"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Apr., 2000"	"2000/04"			66	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2000"	"2000/05"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2000"	"2000/05"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2000"	"2000/05"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"May, 2000"	"2000/05"			58	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2000"	"2000/06"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2000"	"2000/06"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jun., 2000"	"2000/06"			56	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2000"	"2000/07"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2000"	"2000/07"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jul., 2000"	"2000/07"			38	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2000"	"2000/08"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2000"	"2000/08"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Aug., 2000"	"2000/08"			58	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2000"	"2000/09"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2000"	"2000/09"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Sep., 2000"	"2000/09"			47	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2000"	"2000/10"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2000"	"2000/10"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2000"	"2000/10"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Oct., 2000"	"2000/10"			56	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2000"	"2000/11"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2000"	"2000/11"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Nov., 2000"	"2000/11"			50	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2000"	"2000/12"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2000"	"2000/12"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Dec., 2000"	"2000/12"			57	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2001"	"2001/01"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2001"	"2001/01"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jan., 2001"	"2001/01"			58	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2001"	"2001/02"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2001"	"2001/02"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2001"	"2001/02"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Feb., 2001"	"2001/02"			77	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2001"	"2001/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2001"	"2001/03"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2001"	"2001/03"	"85+ years"	"85+"	29	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Mar., 2001"	"2001/03"			76	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2001"	"2001/04"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2001"	"2001/04"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Apr., 2001"	"2001/04"			50	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2001"	"2001/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2001"	"2001/05"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"May, 2001"	"2001/05"			61	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2001"	"2001/06"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2001"	"2001/06"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jun., 2001"	"2001/06"			50	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2001"	"2001/07"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2001"	"2001/07"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jul., 2001"	"2001/07"			44	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2001"	"2001/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2001"	"2001/08"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Aug., 2001"	"2001/08"			44	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2001"	"2001/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2001"	"2001/09"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Sep., 2001"	"2001/09"			45	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2001"	"2001/10"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2001"	"2001/10"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Oct., 2001"	"2001/10"			43	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2001"	"2001/11"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2001"	"2001/11"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Nov., 2001"	"2001/11"			51	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2001"	"2001/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2001"	"2001/12"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2001"	"2001/12"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Dec., 2001"	"2001/12"			63	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2002"	"2002/01"	"65-74 years"	"65-74"	15	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2002"	"2002/01"	"75-84 years"	"75-84"	32	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2002"	"2002/01"	"85+ years"	"85+"	35	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jan., 2002"	"2002/01"			88	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2002"	"2002/02"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2002"	"2002/02"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Feb., 2002"	"2002/02"			65	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2002"	"2002/03"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2002"	"2002/03"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2002"	"2002/03"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Mar., 2002"	"2002/03"			72	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2002"	"2002/04"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2002"	"2002/04"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Apr., 2002"	"2002/04"			61	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2002"	"2002/05"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2002"	"2002/05"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"May, 2002"	"2002/05"			48	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2002"	"2002/06"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2002"	"2002/06"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2002"	"2002/06"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jun., 2002"	"2002/06"			54	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2002"	"2002/07"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2002"	"2002/07"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jul., 2002"	"2002/07"			53	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2002"	"2002/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2002"	"2002/08"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Aug., 2002"	"2002/08"			44	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2002"	"2002/09"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2002"	"2002/09"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Sep., 2002"	"2002/09"			53	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2002"	"2002/10"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Oct., 2002"	"2002/10"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Oct., 2002"	"2002/10"			44	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2002"	"2002/11"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2002"	"2002/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Nov., 2002"	"2002/11"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Nov., 2002"	"2002/11"			57	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2002"	"2002/12"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Dec., 2002"	"2002/12"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Dec., 2002"	"2002/12"			57	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2003"	"2003/01"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jan., 2003"	"2003/01"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jan., 2003"	"2003/01"			72	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2003"	"2003/02"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2003"	"2003/02"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Feb., 2003"	"2003/02"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Feb., 2003"	"2003/02"			61	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2003"	"2003/03"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2003"	"2003/03"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Mar., 2003"	"2003/03"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Mar., 2003"	"2003/03"			69	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2003"	"2003/04"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Apr., 2003"	"2003/04"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Apr., 2003"	"2003/04"			53	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2003"	"2003/05"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"May, 2003"	"2003/05"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"May, 2003"	"2003/05"			55	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2003"	"2003/06"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jun., 2003"	"2003/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jun., 2003"	"2003/06"			48	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2003"	"2003/07"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Jul., 2003"	"2003/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Jul., 2003"	"2003/07"			54	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2003"	"2003/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2003"	"2003/08"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Aug., 2003"	"2003/08"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Norfolk County, MA"	"25021"	"Aug., 2003"	"2003/08"			51	Not Applicable	Not Applicable
	"Norfolk County, MA"	"25021"	"Sep., 2003"	"2003/09"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
